order_id,item,quantity,rate,order_data,delivery_address,payment_method
1244,Electric Toothbrush,93,91707.68,2024-07-12,54 Orchid Road - Kuala Lumpur - Malaysia,Google Pay
4676,Pull-Up Bar,374,50932.01,2024-05-31,25 Rowan Boulevard - Zurich - Switzerland,Google Pay
8038,Backpack,178,110118.0,2026-01-24,98 Sauna Court - Turku - Finland,Cash On Delivery
7474,Desk Planner,291,24541.28,2023-07-10,26 Beachfront Drive - Cancun - Mexico,Google Pay
10902,Tote Bag,294,11355.56,2024-05-18,58 Atlas Lane - Marrakech - Morocco,Apple Pay
10975,Denim Jacket,391,30643.75,2023-11-11,55 Magnolia Mews - São Paulo - Brazil,Apple Pay
3426,Leather Boots,518,124911.37,2024-12-13,47 Safari Road - Mombasa - Kenya,credit/debit cards
1095,Shaving Kit,389,111112.15,2025-07-10,46 Sunset Way - Nairobi - Kenya,credit/debit cards
3742,Webcam HD,554,38330.05,2026-01-04,88 Coral Way - Bali - Indonesia,Cash On Delivery
9762,Foam Roller,24,27657.46,2024-06-10,68 Desert Road - Seville - Spain,Paypal
9136,Whiteboard Markers,438,21057.21,2023-11-23,89 Cedar Court - Dublin - Ireland,Google Pay
1987,Skipping Rope,240,29678.74,2026-02-06,56 Montmartre Road - Marseille - France,NFC
2604,Correction Tape,409,27514.1,2023-05-08,76 Bamboo Street - Bangkok - Thailand,credit/debit cards
6635,Digital Thermometer,60,119024.44,2023-06-23,46 Sunset Way - Nairobi - Kenya,Apple Pay
7606,Facial Cleanser,300,2724.71,2026-01-30,91 Lakeshore Boulevard - Houston - USA,credit/debit cards
10824,Jump Rope,30,117944.05,2025-11-09,56 Montmartre Road - Marseille - France,Buy now pay later
8551,Wool Sweater,374,5596.53,2024-10-28,34 Bollywood Court - Chennai - India,NFC
3118,Backpack,131,110805.91,2024-02-05,61 Moorland Boulevard - Manchester - UK,credit/debit cards
1371,Frisbee,92,57078.34,2026-02-08,98 Garden Boulevard - Karachi - Pakistan,NFC
7336,Non-Stick Pan,56,10389.55,2026-01-30,69 Bayside Way - Brisbane - Australia,Buy now pay later
6538,Bluetooth Speaker,159,107078.0,2025-10-17,69 Redwood Mews - Rome - Italy,Paypal
10218,Mechanical Keyboard,534,34398.8,2025-06-30,35 Coastal Drive - Porto - Portugal,Buy now pay later
6759,Whiteboard Markers,547,117663.48,2024-12-08,91 Juniper Way - Lisbon - Portugal,credit/debit cards
6012,Index Cards,57,100815.95,2024-03-26,80 Ivy Court - Vienna - Austria,Apple Pay
4034,Cable Organizer,544,131560.27,2024-07-18,92 Savanna Road - Johannesburg - South Africa,Paypal
1862,USB-C Hub,332,111480.78,2024-10-09,23 Promenade Drive - Munich - Germany,Google Pay
9764,Correction Tape,189,32325.41,2024-07-29,76 Bamboo Street - Bangkok - Thailand,Paypal
9261,Food Processor,524,54863.8,2025-10-11,33 Pearl Square - Cebu - Philippines,Buy now pay later
2627,Yoga Mat,144,93364.4,2023-08-02,78 Oak Lane - Toronto - Canada,credit/debit cards
8039,Polo Shirt,112,42385.89,2023-04-28,55 Marina Close - Penang - Malaysia,Buy now pay later
4642,Sunglasses,138,73254.23,2024-06-28,24 Breeze Mews - Accra - Ghana,Cash On Delivery
5370,Luggage Tag,92,31881.45,2023-09-18,67 Walnut Street - Paris - France,Google Pay
9487,Webcam HD,276,88852.88,2025-08-26,92 Savanna Road - Johannesburg - South Africa,Google Pay
9421,Laptop Stand,90,45877.95,2025-09-26,91 Juniper Way - Lisbon - Portugal,NFC
2906,Facial Cleanser,135,7438.86,2026-03-07,90 Forest Place - Ghent - Belgium,Apple Pay
4076,Spiral Notebook,215,129685.38,2024-04-11,56 Pine Road - Auckland - New Zealand,NFC
9214,Canvas Sneakers,365,113092.35,2026-02-02,65 Petal Lane - Dhaka - Bangladesh,credit/debit cards
10170,Sandals,479,40731.79,2023-05-19,91 Juniper Way - Lisbon - Portugal,Buy now pay later
1790,Tote Bag,54,17411.35,2026-02-04,87 Jasmine Drive - Jakarta - Indonesia,credit/debit cards
9336,Foam Roller,355,98534.5,2023-11-02,12 Baker Street - London - UK,Paypal
5892,Cable Organizer,70,29607.66,2023-02-13,76 Bamboo Street - Bangkok - Thailand,Google Pay
6903,Highlighter Set,550,81150.92,2025-08-30,90 Ash Way - Tokyo - Japan,Cash On Delivery
1753,Gaming Mouse,164,104408.81,2024-09-08,57 Glacier Mews - Geneva - Switzerland,Google Pay
7804,Slim Fit Jeans,478,36539.96,2024-05-12,61 Moorland Boulevard - Manchester - UK,Buy now pay later
7779,Wallet,435,38175.92,2023-09-10,76 Bamboo Street - Bangkok - Thailand,Google Pay
7627,Hooded Sweatshirt,189,8300.81,2024-05-15,57 Glacier Mews - Geneva - Switzerland,Paypal
8906,LED Desk Lamp,189,42892.66,2024-12-31,10 Hanok Way - Incheon - South Korea,Buy now pay later
10461,Probiotic Capsules,185,80078.88,2023-07-07,59 Rainforest Avenue - Rio de Janeiro - Brazil,Apple Pay
9499,Hooded Sweatshirt,269,20917.22,2026-01-16,43 Mango Hill - Istanbul - Turkey,Cash On Delivery
8448,Sunscreen SPF50,253,127717.42,2025-05-05,57 Valley Place - Casablanca - Morocco,Paypal
10813,Skipping Rope,369,96818.48,2025-10-28,58 Atlas Lane - Marrakech - Morocco,NFC
7746,Heating Pad,265,27360.98,2023-03-15,11 Chestnut Close - Mumbai - India,Cash On Delivery
7720,Frisbee,441,71126.1,2025-10-17,87 Jasmine Drive - Jakarta - Indonesia,Apple Pay
6421,Knife Set,266,52482.85,2025-10-16,94 Harborview Street - Hamburg - Germany,Apple Pay
8691,Protein Bar,180,51265.5,2024-03-19,90 Forest Place - Ghent - Belgium,NFC
1713,Mechanical Keyboard,191,75060.55,2024-11-09,13 Tundra Boulevard - Bergen - Norway,Buy now pay later
6058,Dish Rack,410,14534.79,2024-08-22,55 Marina Close - Penang - Malaysia,NFC
5253,Flip Flops,90,28889.77,2025-08-31,21 Zulu Square - Durban - South Africa,Apple Pay
10128,Hair Dryer,169,20097.88,2023-12-13,99 Beech Road - Oslo - Norway,Paypal
1725,Honey Jar,182,23352.83,2025-12-17,39 Vineyard Close - Lyon - France,credit/debit cards
7438,Chess Set,363,87816.96,2024-10-22,79 Horizon Square - Lagos - Nigeria,Paypal
2843,Digital Thermometer,83,133488.47,2023-01-23,90 Ash Way - Tokyo - Japan,Buy now pay later
9836,Leather Boots,258,87266.22,2024-01-07,22 Sycamore Square - Mexico City - Mexico,Paypal
9519,Jigsaw Puzzle,379,131955.84,2023-07-06,90 Forest Place - Ghent - Belgium,NFC
3354,Sunglasses,516,77340.35,2025-08-11,48 Riverside Mews - Shanghai - China,NFC
9717,Foam Roller,251,37998.02,2024-05-08,21 Lotus Avenue - Singapore,Google Pay
5967,External SSD,546,116896.83,2024-07-11,10 Hanok Way - Incheon - South Korea,Cash On Delivery
10711,Smart Plug,343,9048.06,2024-03-01,54 Orchid Road - Kuala Lumpur - Malaysia,Buy now pay later
8298,Sparkling Water,433,13768.2,2025-04-08,79 Arctic Way - Tampere - Finland,Apple Pay
1344,Air Fryer,145,126986.24,2026-03-12,65 Lighthouse Road - Odense - Denmark,Buy now pay later
3027,File Folders,510,87142.86,2025-10-24,55 Marina Close - Penang - Malaysia,NFC
5036,Multivitamin,154,124486.33,2026-03-07,66 Delta Mews - Chittagong - Bangladesh,Paypal
3113,Knee Sleeves,87,17848.27,2024-01-03,76 Bamboo Street - Bangkok - Thailand,Google Pay
2324,Denim Jacket,56,102959.67,2025-02-26,10 Hanok Way - Incheon - South Korea,credit/debit cards
10781,Pull-Up Bar,368,31501.46,2025-01-08,94 Harborview Street - Hamburg - Germany,Cash On Delivery
9691,Slim Fit Jeans,354,46041.41,2024-01-06,21 Lotus Avenue - Singapore,Buy now pay later
5346,Rain Boots,121,120471.62,2025-09-23,99 Silk Place - Lahore - Pakistan,Buy now pay later
3150,Frisbee,490,55137.09,2025-12-17,26 Beachfront Drive - Cancun - Mexico,Paypal
2818,Rice Cooker,164,89869.03,2026-01-22,22 Sycamore Square - Mexico City - Mexico,Buy now pay later
10158,Fanny Pack,344,118902.3,2026-03-06,45 Elm Avenue - New York - USA,credit/debit cards
4314,Baseball Cap,297,116705.16,2023-07-29,22 Sycamore Square - Mexico City - Mexico,Google Pay
1125,Lip Balm,335,1240.67,2023-07-11,33 Spruce Street - Amsterdam - Netherlands,credit/debit cards
4974,Shaving Kit,416,21241.18,2025-03-17,58 Alder Close - Brussels - Belgium,Google Pay
5543,Rain Boots,516,123101.19,2025-05-07,98 Garden Boulevard - Karachi - Pakistan,Buy now pay later
7231,Hair Dryer,405,75385.75,2024-06-07,91 Juniper Way - Lisbon - Portugal,Apple Pay
4387,Jigsaw Puzzle,505,64372.55,2023-07-30,67 Hutong Lane - Chengdu - China,Apple Pay
10231,Flip Flops,485,8789.1,2023-12-17,87 Viking Place - Malmo - Sweden,Google Pay
7436,Slim Fit Jeans,208,3403.37,2023-06-19,32 Aurora Drive - Stavanger - Norway,Google Pay
10866,Fanny Pack,317,127761.89,2023-07-23,33 Spruce Street - Amsterdam - Netherlands,Buy now pay later
4670,First Aid Kit,121,63522.08,2023-08-27,26 Beachfront Drive - Cancun - Mexico,Apple Pay
7517,Food Processor,516,105391.8,2024-11-27,44 Willow Walk - Beijing - China,credit/debit cards
4653,Action Figure,538,29517.72,2024-09-05,88 Coral Way - Bali - Indonesia,Apple Pay
7999,Rain Boots,495,31804.4,2024-02-11,55 Magnolia Mews - São Paulo - Brazil,Apple Pay
8457,Beard Oil,416,75096.33,2024-10-09,76 Bamboo Street - Bangkok - Thailand,Apple Pay
4218,Multivitamin,474,117395.28,2025-03-02,80 Ivy Court - Vienna - Austria,Buy now pay later
10377,Dumbbells,444,38704.14,2023-05-15,39 Vineyard Close - Lyon - France,Google Pay
9572,Face Moisturizer,138,44091.8,2023-12-12,46 Sunset Way - Nairobi - Kenya,Apple Pay
9945,Sandals,157,73806.75,2023-09-11,59 Rainforest Avenue - Rio de Janeiro - Brazil,Cash On Delivery
3178,Hair Dryer,302,5406.43,2023-01-23,47 Holly Drive - Helsinki - Finland,Buy now pay later
8179,Sticky Notes,241,50784.47,2023-06-05,48 Riverside Mews - Shanghai - China,credit/debit cards
2063,First Aid Kit,413,74564.21,2025-06-24,90 Ash Way - Tokyo - Japan,Apple Pay
2055,Ankle Boots,412,694.07,2025-10-27,56 Pine Road - Auckland - New Zealand,Paypal
10733,Toaster Oven,543,85511.07,2023-07-27,55 Magnolia Mews - São Paulo - Brazil,Cash On Delivery
2529,Stapler,441,6873.96,2025-06-24,10 Palm Place - Athens - Greece,Apple Pay
9642,Multivitamin,20,96489.38,2023-11-09,58 Atlas Lane - Marrakech - Morocco,Buy now pay later
5308,Cotton T-Shirt,198,107436.1,2023-07-03,32 Blossom Court - Manila - Philippines,Cash On Delivery
4036,Laptop Bag,191,112408.0,2023-10-21,81 Lakeside Place - Busan - South Korea,credit/debit cards
1735,Hot Sauce,357,90251.0,2025-12-17,77 Spice Lane - Ankara - Turkey,Cash On Delivery
7752,Whiteboard Markers,199,75272.52,2024-02-21,99 Silk Place - Lahore - Pakistan,Paypal
8214,Resistance Bands,544,41246.81,2025-05-25,13 Tundra Boulevard - Bergen - Norway,Cash On Delivery
5670,Cotton T-Shirt,170,56926.5,2024-08-04,99 Beech Road - Oslo - Norway,Cash On Delivery
9100,Formal Blazer,251,11709.07,2024-06-08,11 Volcano Avenue - Naples - Italy,Google Pay
4231,Webcam HD,457,94767.08,2025-08-15,54 Orchid Road - Kuala Lumpur - Malaysia,NFC
6517,Sandals,212,3354.09,2026-03-10,46 Harbor Close - Aarhus - Denmark,Buy now pay later
3868,Dumbbells,38,55429.34,2025-02-10,65 Lighthouse Road - Odense - Denmark,credit/debit cards
6822,Leather Boots,194,67856.8,2025-09-27,67 Walnut Street - Paris - France,Paypal
2360,Mechanical Keyboard,208,87130.05,2023-07-10,90 Ash Way - Tokyo - Japan,NFC
5762,Laptop Bag,345,46020.6,2025-11-25,36 Cypress Square - Madrid - Spain,NFC
6493,Gaming Mouse,399,59361.01,2023-08-22,83 Seaside Court - Wellington - New Zealand,Buy now pay later
6565,Leather Boots,311,78729.28,2023-08-30,39 Vineyard Close - Lyon - France,Cash On Delivery
5466,Ballpoint Pens,234,123711.1,2025-09-24,21 Lotus Avenue - Singapore,Cash On Delivery
7436,Vitamin C Tablets,286,90061.33,2024-08-01,67 Hutong Lane - Chengdu - China,Paypal
6122,Sunglasses,92,34130.18,2023-11-06,12 Baker Street - London - UK,Apple Pay
3832,Noise-Cancelling Headphones,112,113542.44,2023-02-23,59 Rainforest Avenue - Rio de Janeiro - Brazil,NFC
3153,Slip-On Loafers,345,7423.64,2023-10-01,92 Savanna Road - Johannesburg - South Africa,NFC
7477,Umbrella,483,36523.24,2025-08-29,80 Savannah Avenue - Abuja - Nigeria,Google Pay
10387,Baseball Cap,297,14534.94,2023-01-27,92 Savanna Road - Johannesburg - South Africa,Buy now pay later
8532,Electric Kettle,46,59930.43,2025-12-18,55 Magnolia Mews - São Paulo - Brazil,Buy now pay later
7386,Multivitamin,546,85366.89,2025-07-02,87 Jasmine Drive - Jakarta - Indonesia,Apple Pay
10216,Honey Jar,189,71176.82,2023-09-15,99 Beech Road - Oslo - Norway,Cash On Delivery
9996,Luggage Tag,419,108719.88,2025-05-22,94 Harborview Street - Hamburg - Germany,Buy now pay later
6065,Luggage Tag,500,76065.21,2024-09-11,10 Hanok Way - Incheon - South Korea,Buy now pay later
2092,Rubik's Cube,548,31214.33,2024-02-27,24 Breeze Mews - Accra - Ghana,Buy now pay later
7343,Canvas Sneakers,77,71903.73,2024-08-27,46 Sunset Way - Nairobi - Kenya,Cash On Delivery
7229,Crossbody Bag,115,98569.78,2023-01-31,61 Moorland Boulevard - Manchester - UK,NFC
3773,Melatonin,363,67420.47,2025-11-02,66 Fir Avenue - Stockholm - Sweden,Buy now pay later
9495,Hooded Sweatshirt,426,59251.4,2025-07-15,45 Cobblestone Mews - Cork - Ireland,Apple Pay
9700,Mechanical Keyboard,466,70922.58,2023-08-17,11 Volcano Avenue - Naples - Italy,NFC
4309,Toaster Oven,312,73462.47,2023-05-17,88 Coral Way - Bali - Indonesia,Google Pay
5769,Windbreaker,99,41648.09,2024-05-24,98 Garden Boulevard - Karachi - Pakistan,Google Pay
2951,Multivitamin,400,114475.13,2024-07-06,43 Mango Hill - Istanbul - Turkey,NFC
2783,Jump Rope,376,27867.62,2025-06-30,94 Harborview Street - Hamburg - Germany,Paypal
3650,Index Cards,267,4445.52,2025-09-16,91 Juniper Way - Lisbon - Portugal,Paypal
4658,First Aid Kit,359,99373.87,2023-04-06,78 Oak Lane - Toronto - Canada,credit/debit cards
3729,Rubik's Cube,129,112879.39,2023-10-31,33 Pearl Square - Cebu - Philippines,Apple Pay
2516,Luggage Tag,453,86145.04,2024-11-28,23 Promenade Drive - Munich - Germany,Paypal
5472,Hand Sanitizer,38,62864.91,2024-04-04,58 Alder Close - Brussels - Belgium,Google Pay
7236,Fanny Pack,468,130680.85,2026-03-09,90 Forest Place - Ghent - Belgium,Apple Pay
4259,Slim Fit Jeans,468,49712.58,2025-02-22,67 Hutong Lane - Chengdu - China,NFC
6336,Baseball Cap,386,54419.43,2024-01-29,99 Silk Place - Lahore - Pakistan,Apple Pay
3713,Non-Stick Pan,455,79229.83,2025-03-08,12 Terrace Square - Christchurch - New Zealand,Google Pay
8039,Dish Rack,508,57705.2,2024-06-01,34 Bollywood Court - Chennai - India,Apple Pay
7485,Stapler,102,74432.33,2024-07-09,36 Cypress Square - Madrid - Spain,Google Pay
10601,Blender,309,129523.25,2025-04-25,67 Walnut Street - Paris - France,Google Pay
1530,USB-C Hub,363,31861.57,2024-06-05,91 Lakeshore Boulevard - Houston - USA,Apple Pay
9532,Digital Thermometer,524,19948.2,2025-04-04,58 Atlas Lane - Marrakech - Morocco,NFC
4403,Beard Oil,413,56784.18,2024-05-20,14 Laurel Lane - Copenhagen - Denmark,credit/debit cards
1660,Backpack,336,67560.48,2024-12-07,67 Hutong Lane - Chengdu - China,NFC
7898,Frisbee,316,95583.53,2024-08-04,78 Oak Lane - Toronto - Canada,Cash On Delivery
2717,File Folders,91,127997.44,2024-11-14,79 Horizon Square - Lagos - Nigeria,credit/debit cards
2758,Highlighter Set,185,92298.13,2024-02-26,87 Viking Place - Malmo - Sweden,Apple Pay
10797,Board Game,248,132284.25,2023-06-10,98 Garden Boulevard - Karachi - Pakistan,Apple Pay
3209,Air Fryer,491,33045.73,2023-11-14,47 Safari Road - Mombasa - Kenya,Paypal
6472,Action Figure,481,28029.31,2024-03-08,23 Maple Drive - Sydney - Australia,Buy now pay later
3006,Sunglasses,362,41109.27,2024-01-22,72 Meadow Way - Osaka - Japan,NFC
2240,Rain Boots,71,105486.45,2024-05-22,25 Kente Court - Kumasi - Ghana,Google Pay
1009,Canvas Sneakers,404,25032.02,2024-07-26,45 Cobblestone Mews - Cork - Ireland,Cash On Delivery
1160,Hot Sauce,262,26328.08,2023-11-09,83 Seaside Court - Wellington - New Zealand,Buy now pay later
5738,Trail Mix,367,55201.44,2024-04-07,67 Walnut Street - Paris - France,Apple Pay
5340,Digital Thermometer,248,42584.05,2023-12-14,26 Beachfront Drive - Cancun - Mexico,Paypal
1389,Smart Plug,404,86646.28,2024-11-27,99 Silk Place - Lahore - Pakistan,NFC
4496,Trail Mix,131,119289.56,2024-07-24,28 Clifftop Lane - Edinburgh - Scotland,Paypal
3729,Dark Chocolate,92,18621.74,2025-01-19,54 Windmill Mews - Utrecht - Netherlands,Cash On Delivery
6713,Chess Set,133,73287.89,2024-06-03,87 Jasmine Drive - Jakarta - Indonesia,credit/debit cards
10949,Knee Sleeves,514,11889.19,2026-03-15,69 Bayside Way - Brisbane - Australia,Buy now pay later
7917,Sunscreen SPF50,54,29717.58,2024-08-03,14 Pyramid Drive - Alexandria - Egypt,NFC
10184,Resistance Bands,168,41453.1,2024-12-31,50 Hillside Road - Melbourne - Australia,Paypal
2922,Noise-Cancelling Headphones,199,77621.06,2024-06-15,11 Chestnut Close - Mumbai - India,Google Pay
3150,Face Moisturizer,467,74376.15,2025-05-18,98 Garden Boulevard - Karachi - Pakistan,Buy now pay later
8508,Cotton T-Shirt,208,86189.25,2024-10-27,47 Safari Road - Mombasa - Kenya,NFC
4100,Ankle Boots,498,109743.86,2023-05-15,34 Bollywood Court - Chennai - India,NFC
9488,Webcam HD,549,25127.82,2025-05-12,61 Moorland Boulevard - Manchester - UK,Buy now pay later
5637,Foam Roller,366,99627.08,2025-06-17,76 Bamboo Street - Bangkok - Thailand,Buy now pay later
3008,Smart Watch,199,89398.09,2024-04-30,47 Safari Road - Mombasa - Kenya,Buy now pay later
9444,Instant Coffee,338,10725.17,2024-08-31,76 Carnival Close - Brasilia - Brazil,Paypal
6505,Honey Jar,376,46221.06,2023-02-04,88 Hazel Hill - Cape Town - South Africa,credit/debit cards
9027,Water Gun,73,3757.96,2025-10-17,87 Jasmine Drive - Jakarta - Indonesia,credit/debit cards
5522,Coffee Maker,465,12128.12,2025-07-07,58 Atlas Lane - Marrakech - Morocco,credit/debit cards
2262,Hiking Boots,250,38062.08,2026-02-14,22 Sycamore Square - Mexico City - Mexico,NFC
7811,Face Moisturizer,472,32614.05,2024-12-13,32 Aurora Drive - Stavanger - Norway,Apple Pay
2244,Backpack,345,120630.01,2023-10-15,91 Juniper Way - Lisbon - Portugal,credit/debit cards
7633,USB-C Hub,480,119774.68,2023-12-23,72 Meadow Way - Osaka - Japan,NFC
5167,Protein Bar,58,77455.57,2025-12-27,81 Lakeside Place - Busan - South Korea,Google Pay
8916,Dumbbells,36,98508.97,2023-03-13,79 Horizon Square - Lagos - Nigeria,credit/debit cards
9701,Skipping Rope,74,133948.79,2025-03-06,22 Sycamore Square - Mexico City - Mexico,Apple Pay
5074,Bluetooth Speaker,487,54994.74,2023-04-11,78 Oak Lane - Toronto - Canada,Google Pay
9821,Resistance Bands,552,70028.84,2025-05-23,79 Horizon Square - Lagos - Nigeria,NFC
2109,Foam Roller,555,87272.09,2024-11-22,10 Palm Place - Athens - Greece,Cash On Delivery
2073,Smart Watch,194,123360.6,2024-07-20,67 Hutong Lane - Chengdu - China,NFC
10936,Crossbody Bag,157,106811.61,2025-04-08,11 Volcano Avenue - Naples - Italy,Cash On Delivery
6743,Fish Oil Capsules,203,8677.1,2024-03-06,11 Chestnut Close - Mumbai - India,Buy now pay later
5507,Shaving Kit,456,95550.54,2024-11-13,14 Pyramid Drive - Alexandria - Egypt,Cash On Delivery
2556,Food Processor,150,33795.45,2025-08-01,24 Alpine Square - Salzburg - Austria,credit/debit cards
3890,File Folders,310,34192.78,2024-07-04,22 Sycamore Square - Mexico City - Mexico,Apple Pay
7861,Toaster Oven,364,73352.63,2023-02-17,57 Valley Place - Casablanca - Morocco,Buy now pay later
9217,Toaster Oven,209,93320.27,2026-03-13,99 Silk Place - Lahore - Pakistan,Apple Pay
10165,Playing Cards,270,21376.82,2024-10-06,68 Desert Road - Seville - Spain,NFC
5077,Sticky Notes,374,42177.79,2024-06-01,70 Fjord Lane - Gothenburg - Sweden,credit/debit cards
5548,Polo Shirt,442,95975.27,2023-04-18,72 Meadow Way - Osaka - Japan,Apple Pay
2633,Mixing Bowl Set,116,20408.88,2023-05-07,22 Temple Boulevard - Chiang Mai - Thailand,Google Pay
1830,Green Tea,291,113869.94,2023-11-12,56 Montmartre Road - Marseille - France,Cash On Delivery
5378,Hair Dryer,97,61136.58,2025-12-21,66 Fir Avenue - Stockholm - Sweden,Cash On Delivery
6793,Bluetooth Speaker,22,78543.65,2025-05-07,57 Valley Place - Casablanca - Morocco,Apple Pay
2043,Protein Bar,363,10817.24,2024-05-13,78 Cathedral Place - Birmingham - UK,NFC
5085,Umbrella,275,127907.43,2025-06-10,48 Riverside Mews - Shanghai - China,Cash On Delivery
7416,Windbreaker,154,121615.71,2024-04-18,99 Beech Road - Oslo - Norway,NFC
9109,Probiotic Capsules,43,25509.44,2025-11-12,22 Sycamore Square - Mexico City - Mexico,Paypal
10385,Zinc Supplements,526,88873.17,2024-02-03,66 Delta Mews - Chittagong - Bangladesh,credit/debit cards
4403,Digital Thermometer,462,106289.28,2025-04-26,72 Meadow Way - Osaka - Japan,Cash On Delivery
4917,Cutting Board,520,16385.61,2024-06-08,58 Atlas Lane - Marrakech - Morocco,Google Pay
9749,Vitamin C Tablets,75,77400.12,2025-03-10,77 Poplar Place - Seoul - South Korea,Google Pay
7933,Water Gun,21,113969.8,2023-08-25,24 Alpine Square - Salzburg - Austria,Cash On Delivery
3737,Oat Milk,131,67924.23,2026-01-15,13 Tundra Boulevard - Bergen - Norway,Paypal
7852,Lip Balm,68,123792.89,2023-12-18,61 Moorland Boulevard - Manchester - UK,NFC
2575,Cargo Shorts,263,6450.79,2024-10-03,50 Hillside Road - Melbourne - Australia,Google Pay
5490,Slim Fit Jeans,363,123180.09,2025-03-24,10 Palm Place - Athens - Greece,Google Pay
4065,Probiotic Capsules,119,130950.45,2025-02-14,25 Kente Court - Kumasi - Ghana,Buy now pay later
10927,Face Moisturizer,228,20936.68,2024-10-22,32 Blossom Court - Manila - Philippines,Apple Pay
1349,Fish Oil Capsules,306,57775.3,2025-10-19,17 Lakeview Avenue - Vancouver - Canada,credit/debit cards
9568,Facial Cleanser,185,83201.88,2026-02-12,23 Promenade Drive - Munich - Germany,NFC
3812,Shaving Kit,263,119700.97,2025-06-20,90 Forest Place - Ghent - Belgium,Google Pay
1362,Gaming Mouse,333,21416.78,2023-08-23,23 Maple Drive - Sydney - Australia,Buy now pay later
7601,Mixing Bowl Set,530,44792.11,2025-06-27,89 Cedar Court - Dublin - Ireland,Buy now pay later
7781,Facial Cleanser,182,106933.95,2024-08-24,59 Rainforest Avenue - Rio de Janeiro - Brazil,NFC
2422,Screen Protector,61,54969.54,2024-10-02,88 Coral Way - Bali - Indonesia,Apple Pay
1383,Hiking Boots,484,81082.52,2026-01-11,94 Harborview Street - Hamburg - Germany,NFC
2113,Sticky Notes,326,75062.87,2024-09-22,54 Windmill Mews - Utrecht - Netherlands,Google Pay
5089,Wool Sweater,269,130408.42,2025-09-29,78 Cathedral Place - Birmingham - UK,NFC
2323,Crossbody Bag,404,19006.27,2025-02-08,28 Clifftop Lane - Edinburgh - Scotland,Buy now pay later
8031,Gym Gloves,545,127095.57,2023-05-03,91 Juniper Way - Lisbon - Portugal,NFC
1775,Mixing Bowl Set,83,75618.14,2025-04-09,12 Baker Street - London - UK,Google Pay
8889,Cable Organizer,480,121162.94,2024-08-15,23 Maple Drive - Sydney - Australia,Buy now pay later
9747,Mixing Bowl Set,358,15846.4,2024-10-13,79 Arctic Way - Tampere - Finland,Buy now pay later
8169,Lip Balm,331,85979.84,2024-01-06,65 Petal Lane - Dhaka - Bangladesh,credit/debit cards
10442,Beard Oil,482,112584.19,2023-08-24,88 Hazel Hill - Cape Town - South Africa,Buy now pay later
10393,Windbreaker,178,105453.98,2025-05-29,67 Walnut Street - Paris - France,Google Pay
1465,Noise-Cancelling Headphones,440,1378.79,2023-11-05,94 Harborview Street - Hamburg - Germany,credit/debit cards
4419,Melatonin,323,60622.55,2023-05-10,13 Tundra Boulevard - Bergen - Norway,Apple Pay
8601,Zinc Supplements,520,15498.74,2024-08-13,23 Maple Drive - Sydney - Australia,NFC
4396,Granola,267,20519.14,2025-04-21,17 Lakeview Avenue - Vancouver - Canada,Apple Pay
8372,Formal Blazer,404,94658.06,2023-09-15,83 Seaside Court - Wellington - New Zealand,Paypal
8743,Spiral Notebook,283,128185.82,2024-03-14,89 Cedar Court - Dublin - Ireland,Google Pay
10970,Leather Boots,227,84987.83,2024-05-24,56 Montmartre Road - Marseille - France,Buy now pay later
4299,Granola,217,13761.39,2025-12-21,58 Alder Close - Brussels - Belgium,Cash On Delivery
4479,Wireless Earbuds,512,32731.99,2023-07-11,55 Magnolia Mews - São Paulo - Brazil,Paypal
1242,Protein Shaker,468,50799.51,2025-12-15,55 Magnolia Mews - São Paulo - Brazil,Apple Pay
3855,Protein Bar,136,16839.73,2023-07-10,15 Mountain Square - Bangalore - India,NFC
3805,Baseball Cap,483,113636.81,2024-11-19,88 Coral Way - Bali - Indonesia,Buy now pay later
5531,Dark Chocolate,330,26102.38,2025-09-20,69 Redwood Mews - Rome - Italy,Apple Pay
5212,Knee Sleeves,70,17401.48,2025-11-29,47 Safari Road - Mombasa - Kenya,Buy now pay later
9566,External SSD,428,97256.37,2024-10-08,69 Redwood Mews - Rome - Italy,Paypal
8738,Wireless Earbuds,101,17037.29,2024-08-12,14 Laurel Lane - Copenhagen - Denmark,Cash On Delivery
8286,Sandals,486,55011.72,2025-07-10,35 Coastal Drive - Porto - Portugal,NFC
1052,Webcam HD,260,69102.26,2025-12-05,80 Savannah Avenue - Abuja - Nigeria,Google Pay
5716,Jump Rope,510,10794.59,2023-02-05,14 Pyramid Drive - Alexandria - Egypt,Buy now pay later
8296,Webcam HD,275,74497.94,2023-11-20,37 Canal Court - Rotterdam - Netherlands,Google Pay
3445,Dress Shoes,60,64367.72,2023-12-18,56 Montmartre Road - Marseille - France,credit/debit cards
5248,Yoga Mat,429,89585.0,2025-09-09,78 Cathedral Place - Birmingham - UK,credit/debit cards
8270,Umbrella,407,29403.13,2023-02-12,43 Mango Hill - Istanbul - Turkey,Cash On Delivery
8946,Backpack,177,47819.65,2023-06-16,90 Forest Place - Ghent - Belgium,Paypal
9546,Webcam HD,124,88411.43,2023-01-26,67 Walnut Street - Paris - France,Buy now pay later
5298,Granola,482,4815.83,2026-01-24,67 Walnut Street - Paris - France,Paypal
4999,Lip Balm,436,15558.78,2023-02-28,83 Seaside Court - Wellington - New Zealand,Paypal
